case_id,order_true,damping_true,morphology_real,morphology_imag,frequency_1,frequency_2,frequency_3,frequency_ratio,gain_real,gain_imag,raw_order_abs_error,raw_damping_abs_error,raw_morphology_abs_error,gained_order_abs_error,gained_damping_abs_error,gained_morphology_abs_error,common_gain_order_difference,common_gain_damping_difference,positive_consistent,positive_order_spread,positive_damping_spread,geometric_cross_ratio_abs_error,tamper_consistency_outcome,tamper_detected,tampered_cross_ratio_deviation
15,0.050000000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,1.865174681370263e-14,1.1818661748210177e-14,8.7846396823465511e-15,2.0566881531181025e-14,1.0268452694739529e-13,0,1.915134717478395e-15,true,0,1.5640266859406893e-14,1.8365749785087105e-14,INCONSISTENT,true,0.0096261921216424708
16,0.050000000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,3.627653732962699e-14,4.4734686822710382e-14,8.7846396823465511e-15,2.5368596112684827e-14,6.7265338302485489e-15,0,1.0907941216942163e-14,true,0,2.8213542613286791e-14,6.0350697512873458e-15,INCONSISTENT,true,0.0091806056199047054
17,0.050000000000000003,0.10000000000000001,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,2.3092638912203256e-14,7.3835423778581266e-14,8.7846396823465511e-15,7.6605388699135801e-14,1.1610045474208104e-13,0,9.9698027611339057e-14,true,0,1.0061396160665481e-14,2.2686676148994404e-14,INCONSISTENT,true,0.008806879767164686
18,0.050000000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,2.5646151868841116e-14,2.8710376003216899e-14,8.7846396823465511e-15,2.6381674622655282e-14,7.3343991712445212e-14,0,7.3552275381416621e-16,true,0,3.2515656833709272e-14,5.3190166063882311e-15,INCONSISTENT,true,0.0097595071632203372
19,0.050000000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,8.81239525796218e-15,1.9100999153570946e-14,8.7846396823465511e-15,8.7846396823465511e-15,1.4275102417730381e-13,0,1.7597034940308731e-14,true,0,1.1560197243909442e-14,6.8310440110383097e-15,INCONSISTENT,true,0.0093077496457402917
20,0.050000000000000003,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,1.0283440765590512e-14,3.3581631404981098e-14,8.7846396823465511e-15,3.4042213492568862e-14,1.9067526186893257e-14,0,4.4325654258159375e-14,true,0,2.248201624865942e-15,1.8301465537629125e-15,INCONSISTENT,true,0.0089288479896614589
21,0.050000000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,4.9266146717741321e-15,1.0181568386776647e-14,8.7846396823465511e-15,1.0630385460785874e-14,7.1592170259036443e-15,0,5.7037707890117417e-15,true,0,2.9976021664879227e-15,1.0854727326238002e-15,INCONSISTENT,true,0.0099363164572922845
22,0.050000000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,2.6645352591003757e-15,1.6011864169946884e-14,8.7846396823465511e-15,1.4113710200547303e-14,5.3307355926104513e-14,0,1.6778245459647678e-14,true,0,3.5110803153770576e-15,4.0203114229314984e-15,INCONSISTENT,true,0.0094763746200123896
23,0.050000000000000003,0.10000000000000001,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,1.39194211712379e-14,3.5900568348027643e-14,8.7846396823465511e-15,1.3627987627273797e-14,4.457381603463675e-13,0,2.7547408798511697e-14,true,0,6.0645932720149176e-15,1.192736731954417e-15,INCONSISTENT,true,0.0090906085461694101
24,0.050000000000000003,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,4.1311398746302075e-13,1.7517610465666252e-13,8.7846396823465511e-15,9.0150109599562711e-14,8.3424899045385191e-15,0,3.2296387786345804e-13,true,0,3.6004532688593827e-13,2.9134659566859226e-14,INCONSISTENT,true,0.050347814963458248
25,0.050000000000000003,1,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,2.8266278206956486e-13,1.746696017109065e-13,8.7846396823465511e-15,2.5734969710811129e-13,1.1917844699551398e-13,0,2.5313084961453569e-14,true,0,1.978417429882029e-13,1.3221695753977852e-13,INCONSISTENT,true,0.049091963430066082
26,0.050000000000000003,1,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,1.0857981180834031e-13,1.4319794122233384e-13,8.7846396823465511e-15,2.0672352718520415e-13,6.5615845129499388e-13,0,9.8143715376863838e-14,true,0,5.8397731095283234e-14,3.7859541310816166e-14,INCONSISTENT,true,0.04799442972015866
27,0.050000000000000003,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,2.8199664825478976e-14,9.2190302133050292e-15,8.7846396823465511e-15,3.1752378504279477e-14,8.382941106160223e-14,0,3.5527136788005009e-15,true,0,1.3200551762793111e-13,4.7073824511884023e-14,INCONSISTENT,true,0.050777296191443277
28,0.050000000000000003,1,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,1.1168843627729075e-13,6.927615975080941e-14,8.7846396823465511e-15,2.2093438190040615e-14,3.3123462541203638e-15,0,1.3378187446733136e-13,true,0,5.8397731095283234e-14,2.7804391452729028e-14,INCONSISTENT,true,0.049510731886081599
29,0.050000000000000003,1,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,1.7097434579227411e-14,2.1873365973634321e-14,8.7846396823465511e-15,2.9531932455029164e-14,3.6583491215492581e-14,0,4.6629367034256575e-14,true,0,8.7707618945387367e-15,7.552695776176802e-15,INCONSISTENT,true,0.048403835900551292
30,0.050000000000000003,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,4.3298697960381105e-15,7.7628330903027185e-15,8.7846396823465511e-15,9.5812247025151009e-14,1.1020416221784304e-13,0,9.1482377229112899e-14,true,0,1.0325074129013956e-14,2.6148511497400452e-15,INCONSISTENT,true,0.051480521025049103
31,0.050000000000000003,1,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,1.0880185641326534e-14,1.0647872309064534e-14,8.7846396823465511e-15,1.9706458687096529e-13,9.8230124025403552e-13,0,2.0794477251229182e-13,true,0,4.5297099404706387e-14,3.1415955120834447e-14,INCONSISTENT,true,0.050196415819681525
32,0.050000000000000003,1,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,4.7073456244106637e-14,6.9305311055293673e-14,8.7846396823465511e-15,7.6050277186823223e-14,1.7031800259298616e-14,0,1.2312373343092986e-13,true,0,7.1054273576010019e-15,2.2292743655891666e-14,INCONSISTENT,true,0.049074190212412182
33,0.050000000000000003,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,8.5487172896137054e-14,3.177377026491803e-14,8.7846396823465511e-15,4.9960036108132044e-15,5.9962322291399314e-15,0,9.0483176506950258e-14,true,0,8.5265128291212022e-14,1.6762491679804377e-14,INCONSISTENT,true,0.052413174122055005
34,0.050000000000000003,1,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,4.8183679268731794e-14,3.0642205761452952e-14,8.7846396823465511e-15,3.0975222387041867e-14,5.3883230802040201e-14,0,7.9158901655773661e-14,true,0,2.55351295663786e-14,1.6145809936167e-14,INCONSISTENT,true,0.051105805269169899
35,0.050000000000000003,1,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,2.2204460492503131e-16,2.0258452209910593e-14,8.7846396823465511e-15,1.1990408665951691e-14,1.5106345774618504e-13,0,1.1768364061026659e-14,true,0,2.4424906541753444e-15,9.3597903185460746e-15,INCONSISTENT,true,0.049963248725690572
36,0.050000000000000003,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,2.1476154188349028e-12,1.5749467459320704e-13,1.2247147740396258e-13,2.4757085270721291e-11,3.6270072592586343e-13,1.1368683772161603e-13,2.2609469851886388e-11,true,0,6.702194355057145e-12,3.6936232455288119e-13,INCONSISTENT,true,0.087855497604921923
37,0.050000000000000003,10,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,6.5628058543154566e-14,1.3786305430585344e-11,1.5498161334459882e-12,4.8058779178461464e-14,7.4535932981234509e-12,6.2835508460431942e-13,1.1368683772161603e-13,2.1239898728708795e-11,true,5.6843418860808015e-14,1.4990675367698714e-11,3.6125229167719682e-13,INCONSISTENT,true,0.087465742385567535
38,0.050000000000000003,10,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,4.8058779178461464e-14,1.2089884648958105e-11,2.7454932683410984e-12,8.7846396823465511e-15,6.7146288529329468e-12,3.7948374032677065e-12,5.6843418860808015e-14,5.3752557960251579e-12,true,5.6843418860808015e-14,1.0684786388992507e-11,5.2711218688570522e-13,INCONSISTENT,true,0.087111451261590769
39,0.050000000000000003,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,1.4335199693960021e-12,1.0619822948874856e-13,8.7846396823465511e-15,3.5580427493187017e-12,2.091025958678976e-12,0,4.9915627187147038e-12,true,0,5.7216453797082067e-12,1.4692153726849401e-13,INCONSISTENT,true,0.088604930068402657
40,0.050000000000000003,10,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,1.2967404927621828e-13,1.4930332731830067e-14,8.7846396823465511e-15,4.5279335836312384e-12,1.0191584414113797e-13,0,4.3982595343550202e-12,true,0,5.0803805606847163e-13,1.2385546468235771e-14,INCONSISTENT,true,0.088211850126464375
41,0.050000000000000003,10,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,2.9700686354772188e-12,6.7053842145064028e-13,8.7846396823465511e-15,3.8760106235713465e-12,6.5937621289144747e-13,0,6.8460792590485653e-12,true,5.6843418860808015e-14,2.5028867867149529e-12,1.4443534913878882e-13,INCONSISTENT,true,0.087854536797206173
42,0.050000000000000003,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,3.5562663924793014e-12,2.6134023310410516e-13,8.7846396823465511e-15,6.5263350279565202e-12,1.2002966935722179e-12,0,2.9700686354772188e-12,true,0,3.9683811792201595e-12,7.1654119273364928e-14,INCONSISTENT,true,0.089832037296698419
43,0.050000000000000003,10,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,1.0658141036401503e-12,1.1974613563766463e-13,8.7846396823465511e-15,1.1013412404281553e-12,9.915930327765543e-13,0,2.1671553440683056e-12,true,0,5.595524044110789e-13,3.3946013146517195e-14,INCONSISTENT,true,0.089433513512886975
44,0.050000000000000003,10,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,8.7846396823465511e-15,2.0747847884194925e-12,4.6789861696688856e-13,8.7846396823465511e-15,5.3645976549887564e-13,2.3971773581253645e-14,0,1.5383250229206169e-12,true,0,2.8101965199311962e-12,4.0325870044057354e-14,INCONSISTENT,true,0.089071251680431229
45,0.050000000000000003,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,1.0480505352461478e-13,8.4157541638806178e-15,8.7846396823465511e-15,4.2099657093785936e-13,2.2845384818150597e-14,0,5.2580162446247414e-13,true,0,1.758593271006248e-13,5.4283134548500624e-14,INCONSISTENT,true,0.091459490285327821
46,0.050000000000000003,10,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,3.2862601528904634e-13,3.6766364334683556e-14,8.7846396823465511e-15,4.1691095020723878e-12,1.1716609386320855e-12,0,3.8404834867833415e-12,true,0,4.9027448767446913e-13,2.0959261208807067e-14,INCONSISTENT,true,0.091053746597128379
47,0.050000000000000003,10,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,8.7846396823465511e-15,8.3666407135751797e-13,1.8764345698009622e-13,8.7846396823465511e-15,6.6435745793569367e-13,1.2209142338860761e-12,0,1.5010215292932116e-12,true,0,2.6467716907063732e-13,5.2413275947324638e-14,INCONSISTENT,true,0.090684921804291441
48,0.050000000000000003,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.6174561690007749e-13,1.4071588338993024e-10,1.1225126815886099e-12,8.7846396823465511e-15,7.0627947934553958e-12,1.1319545891955331e-14,1.7053025658242404e-13,1.3365308859647484e-10,true,5.6843418860808015e-14,1.3997691894473974e-11,3.8734825073356663e-12,INCONSISTENT,true,0.094917237858404474
49,0.050000000000000003,100,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,6.5628058543154566e-14,1.8602008822199423e-10,2.2781608152549437e-12,3.8911929234330955e-13,9.0608409664127976e-10,8.3223767105349016e-12,4.5474735088646412e-13,1.092104184863274e-09,true,5.6843418860808015e-14,1.305267005591304e-10,5.4656677672313224e-13,INCONSISTENT,true,0.09487158450507964
50,0.050000000000000003,100,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,4.0668857170800266e-13,8.8594731550983852e-10,2.1927792919263464e-11,8.6143592259446677e-13,1.823877937567886e-09,1.1285789008132262e-10,4.5474735088646412e-13,9.3793062205804745e-10,true,2.8421709430404007e-13,6.2352967233891832e-10,1.1351476707139034e-12,INCONSISTENT,true,0.094829770089231227
51,0.050000000000000003,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,3.8911929234330955e-13,7.0090777626319323e-10,5.5945492208288297e-12,2.7543245462169352e-13,4.5908166157460073e-10,2.9313105789464346e-11,1.1368683772161603e-13,2.418261146885925e-10,true,3.979039320256561e-13,7.9832318533590296e-10,1.3137876917106388e-12,INCONSISTENT,true,0.095726908984319847
52,0.050000000000000003,100,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,6.5628058543154566e-14,2.2220092432689853e-10,2.7213501347031266e-12,2.1858903576088551e-13,4.943103704135865e-10,1.2107294409272436e-12,2.8421709430404007e-13,7.1651129474048503e-10,true,5.6843418860808015e-14,2.2569679458683822e-10,1.5851598486111431e-12,INCONSISTENT,true,0.095680866189988403
53,0.050000000000000003,100,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.2247147740396258e-13,2.2303936475509545e-10,5.5206062401351289e-12,1.2247147740396258e-13,2.7013413728127489e-10,5.0144716198225169e-12,0,4.709477252617944e-11,true,1.1368683772161603e-13,1.9720403088285821e-10,5.036694591128821e-13,INCONSISTENT,true,0.095638695088016118
54,0.050000000000000003,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,4.8058779178461464e-14,7.7562845035572536e-11,6.1909962127092181e-13,1.2247147740396258e-13,3.2034108699008357e-10,6.3933405353873684e-12,1.7053025658242404e-13,3.979039320256561e-10,true,0,3.6479264053923544e-11,1.8215663354007025e-13,INCONSISTENT,true,0.09705264990951544
55,0.050000000000000003,100,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,6.5628058543154566e-14,1.3984902125230292e-10,1.7127100819455324e-12,4.8058779178461464e-14,8.0319750850321725e-11,7.8676216078232057e-12,1.1368683772161603e-13,2.2016877210262464e-10,true,5.6843418860808015e-14,1.3746159766014898e-10,5.2261222987589933e-13,INCONSISTENT,true,0.097005969461166325
56,0.050000000000000003,100,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.2247147740396258e-13,2.0116885934839956e-10,4.9796612419506612e-12,8.7846396823465511e-15,3.7843506106582936e-11,1.8728616651513702e-13,1.1368683772161603e-13,2.390123654549825e-10,true,1.1368683772161603e-13,2.0077095541637391e-10,5.6157541823972569e-13,INCONSISTENT,true,0.09696321432118965
57,0.050000000000000003,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,8.7846396823465511e-15,2.8904878490720876e-11,2.3107115979292847e-13,4.8058779178461464e-14,1.0004441719502211e-10,5.9898087139386718e-13,5.6843418860808015e-14,7.1139538704301231e-11,true,0,1.3145040611561853e-11,3.224474121303234e-13,INCONSISTENT,true,0.098810916002130267
58,0.050000000000000003,100,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,8.7846396823465511e-15,8.8860474534158129e-11,1.0882628778144038e-12,4.8058779178461464e-14,6.3579363995813765e-11,1.9463315506657547e-12,5.6843418860808015e-14,1.5243983852997189e-10,true,0,8.5663032223237678e-11,3.1087583798935822e-13,INCONSISTENT,true,0.098763389861150297
59,0.050000000000000003,100,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,6.5628058543154566e-14,1.8910384369519306e-10,4.6796345259881611e-12,8.7846396823465511e-15,4.8260062612826005e-11,9.5550240996123921e-12,5.6843418860808015e-14,1.4084378108236706e-10,true,5.6843418860808015e-14,2.1366020064306213e-10,3.3149073520679276e-13,INCONSISTENT,true,0.098719860142436958
60,0.097500000000000003,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,2.0816681711721685e-15,2.2595493456379277e-14,1.5792922525292852e-14,1.2080614286702485e-14,6.4141245114412135e-15,0,1.4162282457874653e-14,true,0,4.6837533851373792e-17,6.2172489379008766e-15,INCONSISTENT,true,0.0011072323991077123
61,0.097500000000000003,0.01,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,1.2184697695261093e-14,3.1730292524329419e-14,1.5792922525292852e-14,1.3239409568654992e-14,2.4198278013188957e-14,0,1.0547118733938987e-15,true,0,2.0886070650760757e-15,6.700072569332e-15,INCONSISTENT,true,0.0010006127205896226
62,0.097500000000000003,0.01,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.5792922525292852e-14,2.1215668111196351e-15,6.9314914291576328e-14,1.5792922525292852e-14,1.2290515827295678e-14,1.6544215553616752e-13,0,1.0168949016176043e-14,true,0,1.5617715454219194e-14,7.6073343976165235e-15,INCONSISTENT,true,0.00091590057260137667
63,0.097500000000000003,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.5792922525292852e-14,2.0029117253628215e-14,1.7515153738105329e-14,1.5792922525292852e-14,1.1084883011491797e-14,1.4918555538062896e-13,0,8.9442342421364174e-15,true,0,1.6464260510495876e-14,5.7752359240471975e-15,INCONSISTENT,true,0.0011258963904686827
64,0.097500000000000003,0.01,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,5.7766291750027676e-16,3.0273280010467228e-14,1.5792922525292852e-14,1.7640403027208151e-14,7.9664304364894793e-15,0,1.8218065944708428e-14,true,0,4.937023012629993e-15,1.9404472903618973e-15,INCONSISTENT,true,0.0010174794842173754
65,0.097500000000000003,0.01,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,1.8266638202035779e-15,7.2562396705898707e-14,1.5792922525292852e-14,1.2830014828324465e-14,6.4593611383174019e-14,0,1.1003351008120887e-14,true,0,3.219646771412954e-15,1.6905671175000958e-14,INCONSISTENT,true,0.00093133939138583086
66,0.097500000000000003,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.5792922525292852e-14,1.2524703496552547e-15,2.3114246126849441e-14,1.5792922525292852e-14,5.6482596377804839e-15,5.2044716597263708e-14,0,4.3957892881252292e-15,true,0,3.7487374315858801e-15,2.9226085433213602e-15,INCONSISTENT,true,0.0011571001578706663
67,0.097500000000000003,0.01,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.5792922525292852e-14,1.0182826803983858e-15,3.0233607186531186e-14,1.5792922525292852e-14,5.2388648974499574e-16,2.4190106289035651e-13,0,4.9439619065339002e-16,true,0,3.1918911957973251e-16,5.2493988864995925e-16,INCONSISTENT,true,0.0010456785205057817
68,0.097500000000000003,0.01,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,3.7608804959177178e-15,7.4524004802404466e-14,1.5792922525292852e-14,4.6195686165262373e-15,1.5046211844816677e-14,0,8.5868812060851951e-16,true,0,4.496403249731884e-15,7.24293302671293e-15,INCONSISTENT,true,0.0009571510895025248
69,0.097500000000000003,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,8.2919782151691379e-16,2.3291211632189542e-14,1.5792922525292852e-14,3.1641356201816961e-15,1.9304556547483151e-14,0,3.9933334416986099e-15,true,0,2.1233015345956119e-15,3.6046387318731222e-15,INCONSISTENT,true,0.0011997155007400112
70,0.097500000000000003,0.01,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.5792922525292852e-14,1.8231943732516243e-15,3.0774012456445599e-14,1.5792922525292852e-14,3.7816971776294395e-15,7.5287202227465428e-14,0,5.6048915508810637e-15,true,0,1.8214596497756474e-15,1.8446726102461999e-15,INCONSISTENT,true,0.0010841902676375144
71,0.097500000000000003,0.01,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.5792922525292852e-14,3.1277064271861832e-15,7.3799356321396474e-14,1.5792922525292852e-14,2.598615767013257e-15,5.5285807069892105e-13,0,5.7263221941994402e-15,true,0,1.7937040741600185e-15,1.4145500355796616e-15,INCONSISTENT,true,0.00099240242152585012
72,0.097500000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,3.24462678946702e-14,4.3725771242587796e-14,1.5792922525292852e-14,7.4940054162198066e-16,4.409430950680089e-15,0,3.1696867353048219e-14,true,0,4.5158321526628242e-14,3.265160077907366e-14,INCONSISTENT,true,0.010043635538551634
73,0.097500000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,6.9250161160994139e-15,3.0038919713337025e-14,1.5792922525292852e-14,1.0783041126671833e-14,2.4022927714492802e-14,0,3.858025010572419e-15,true,0,8.0352391407245705e-15,7.8771419686297696e-15,INCONSISTENT,true,0.0091585213048871982
74,0.097500000000000003,0.10000000000000001,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.5792922525292852e-14,3.2432390106862385e-14,7.5345136492034326e-14,1.5792922525292852e-14,1.9984014443252818e-15,1.6899913926859726e-13,0,3.4430791551187667e-14,true,0,1.5515366769136563e-14,2.2608441113099535e-14,INCONSISTENT,true,0.0084437753367249974
75,0.097500000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.5792922525292852e-14,9.298117831235686e-16,2.2172866047573068e-14,1.5792922525292852e-14,1.149080830487037e-14,1.3567924706541356e-13,0,1.2420620087993939e-14,true,0,3.9829251008427491e-15,7.2077978902628489e-15,INCONSISTENT,true,0.01021293543162716
76,0.097500000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,5.6898930012039273e-16,2.796930332580676e-14,1.5792922525292852e-14,6.1339822110539899e-15,5.9506426507986273e-15,0,5.5649929109335972e-15,true,0,3.6082248300317588e-15,7.1945085356886682e-15,INCONSISTENT,true,0.0093129013270908858
77,0.097500000000000003,0.10000000000000001,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,2.6645352591003757e-15,6.7976844292341418e-14,1.5792922525292852e-14,2.8727020762175925e-15,5.1087633581168328e-14,0,2.0816681711721685e-16,true,0,4.8711035205428743e-15,4.1770149753007362e-15,INCONSISTENT,true,0.0085861072897103919
78,0.097500000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.5792922525292852e-14,2.3314683517128287e-15,2.2947063771274452e-14,1.5792922525292852e-14,8.5764728652293343e-15,4.4387266356423135e-14,0,1.0907941216942163e-14,true,0,1.9290125052862095e-15,2.6700514087880144e-15,INCONSISTENT,true,0.010495982845670555
79,0.097500000000000003,0.10000000000000001,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.5792922525292852e-14,2.6090241078691179e-15,2.8477653413833088e-14,1.5792922525292852e-14,1.7666423879347803e-14,2.9456072736254892e-13,0,1.5057399771478686e-14,true,0,2.9282132274488504e-15,1.3968597004087698e-15,INCONSISTENT,true,0.0095710046564811118
80,0.097500000000000003,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.5792922525292852e-14,1.2212453270876722e-15,6.4753704374981968e-14,1.5792922525292852e-14,9.2287288921966137e-15,1.5005940040598881e-14,0,1.0449974219284286e-14,true,0,5.4123372450476381e-15,2.5258498850756043e-15,INCONSISTENT,true,0.0088240678135272227
81,0.097500000000000003,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.5792922525292852e-14,4.5102810375396984e-15,2.4233653585089292e-14,1.5792922525292852e-14,3.9135361618036768e-15,1.7992208022261738e-14,0,5.9674487573602164e-16,true,0,6.1894933622852477e-15,3.0204558634657635e-15,INCONSISTENT,true,0.010882543943888165
