order,damping,harmonic,triple,nu1,nu2,nu3,common_factor_abs,common_factor_phase,order_error,damping_error,morphology_error,invariant_imag_abs,pass
0.9,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,5.042632977847461e-13,1.1888270013955589e-12,1.6894651396967673e-16,1
0.9,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.554312234475219e-14,8.842841015761439e-15,1.8441818079248016e-15,1
0.9,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.1102230246251565e-14,2.324691428734079e-14,1.0981523408028988e-15,1
0.9,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.502265310042276e-13,3.9175748172904875e-13,1.3903379531884276e-16,1
0.9,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.493383525845275e-13,1.2528196598365569e-12,3.438979950014479e-16,1
0.9,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.879741138414829e-13,4.0764331096277294e-13,2.538702159861153e-16,1
0.9,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.901945598907332e-13,1.3071386256909903e-12,5.581725767896556e-16,1
0.97,0.2,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.4721557306529576e-13,3.116951141635127e-14,2.6885549747602825e-13,3.756051122299165e-16,1
0.97,0.2,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.4721557306529576e-13,3.1585845050585704e-14,8.598774729501365e-13,4.752200544248825e-16,1
0.97,0.2,1,0-1-3,0.7,1.0,1.9,1.0,0.0,3.352873534367973e-14,6.8833827526759706e-15,6.094882360644352e-14,1.8780255611495825e-16,1
0.97,0.2,1,0-1-3,0.7,1.0,1.9,3.2,0.63,3.352873534367973e-14,7.216449660063518e-15,1.947871663473785e-13,7.128300816373237e-16,1
0.97,0.2,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-14,5.190292640122607e-15,4.282354324408419e-14,7.51210224459833e-16,1
0.97,0.2,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-14,4.884981308350689e-15,1.374848841335911e-13,4.752200544248825e-16,1
0.97,0.2,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.4721557306529576e-13,3.8191672047105385e-14,2.843027387928467e-13,1.6192754378700073e-16,1
0.97,0.2,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.4721557306529576e-13,3.81084053202585e-14,9.098600045422793e-13,1.0243632696383856e-16,1
0.97,0.2,1,0-2-4,0.7,1.4,2.6,1.0,0.0,8.01581023779363e-14,2.0761170560490427e-14,1.5503023537736204e-13,8.096377189350037e-17,1
0.97,0.2,1,0-2-4,0.7,1.4,2.6,3.2,0.63,8.01581023779363e-14,2.0761170560490427e-14,4.957038262584756e-13,2.0487265392767712e-16,1
0.97,0.2,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.4721557306529576e-13,4.468647674116255e-14,3.0144904794599714e-13,9.500939027983523e-17,1
